unique_id,ds,y
karnataka,2020-12-01,7310818.0
karnataka,2021-01-01,7260332.0
karnataka,2021-02-01,7172899.0
karnataka,2021-03-01,8156301.0
karnataka,2021-04-01,6831505.0
karnataka,2021-05-01,4158815.0
karnataka,2021-06-01,5639514.0
karnataka,2021-07-01,7687462.0
karnataka,2021-08-01,7920964.0
karnataka,2021-09-01,8220515.0
karnataka,2021-10-01,6990360.0
karnataka,2021-11-01,7125399.0
karnataka,2021-12-01,8291292.0
karnataka,2022-01-01,7974230.0
karnataka,2022-02-01,7913400.0
karnataka,2022-03-01,8977100.0
karnataka,2022-04-01,8341424.0
karnataka,2022-05-01,8343724.0
karnataka,2022-06-01,8700810.0
karnataka,2022-07-01,9058825.0
karnataka,2022-08-01,9149836.0
karnataka,2022-09-01,10065588.0
karnataka,2022-10-01,9246140.0
karnataka,2022-11-01,9332618.0
karnataka,2022-12-01,9893039.0
karnataka,2023-01-01,9861729.0
karnataka,2023-02-01,9489848.0
karnataka,2023-03-01,10688122.0
karnataka,2023-04-01,9821492.0
karnataka,2023-05-01,10261058.0
karnataka,2023-06-01,10354758.0
karnataka,2023-07-01,10570290.0
karnataka,2023-08-01,11209579.0
karnataka,2023-09-01,10610938.0
karnataka,2023-10-01,11731908.0
karnataka,2023-11-01,10659680.0
karnataka,2023-12-01,11461967.0
karnataka,2024-01-01,11636637.0
karnataka,2024-02-01,11423077.0
karnataka,2024-03-01,12276074.0
karnataka,2024-04-01,10867577.0
karnataka,2024-05-01,11875715.0
karnataka,2024-06-01,11574812.0
karnataka,2024-07-01,12501422.0
karnataka,2024-08-01,12881553.0
karnataka,2024-09-01,12794663.0
karnataka,2024-10-01,13508633.0
karnataka,2024-11-01,12187656.0
karnataka,2024-12-01,13158856.0
karnataka,2025-01-01,13867463.0
karnataka,2025-02-01,12937214.0
karnataka,2025-03-01,14469673.0
karnataka,2025-04-01,13528681.0
karnataka,2025-05-01,14294009.0
karnataka,2025-06-01,14589192.0
karnataka,2025-07-01,16357245.0
karnataka,2025-08-01,15875455.0
karnataka,2025-09-01,16372839.0
karnataka,2025-10-01,15705090.0
karnataka,2025-11-01,15491750.0
karnataka,2025-12-01,16666636.0
karnataka,2026-01-01,16347946.0
karnataka,2026-02-01,15642741.0
karnataka,2026-03-01,16804815.0
karnataka,2026-04-01,16210611.0
karnataka,2026-05-01,16762927.0
karnataka,2026-06-01,17223896.0
karnataka,2026-07-01,18191370.0
kerala,2018-07-01,1671521.0
kerala,2018-08-01,1520508.0
kerala,2018-09-01,1654829.0
kerala,2018-10-01,1708187.0
kerala,2018-11-01,1676201.0
kerala,2018-12-01,1826616.0
kerala,2019-01-01,1830725.0
kerala,2019-02-01,1718996.0
kerala,2019-03-01,2001776.0
kerala,2019-04-01,1801102.0
kerala,2019-05-01,2044901.0
kerala,2019-06-01,1770587.0
kerala,2019-07-01,1974314.0
kerala,2019-08-01,1985678.0
kerala,2019-09-01,1683051.0
kerala,2019-10-01,1784130.0
kerala,2019-11-01,1898090.0
kerala,2019-12-01,2025035.0
kerala,2020-01-01,2055132.0
kerala,2020-02-01,1949269.0
kerala,2020-03-01,1872280.8
kerala,2020-04-01,1795292.6
kerala,2020-05-01,1718304.4
kerala,2020-06-01,1641316.2
kerala,2020-07-01,1564328.0
kerala,2020-08-01,1697133.0
kerala,2020-09-01,1766295.0
kerala,2020-10-01,1890162.0
kerala,2020-11-01,1950862.0
kerala,2020-12-01,2185725.0
kerala,2021-01-01,2235996.0
kerala,2021-02-01,2158758.0
kerala,2021-03-01,2478649.0
kerala,2021-04-01,2089321.0
kerala,2021-05-01,826858.0
kerala,2021-06-01,1532217.0
kerala,2021-07-01,2021923.0
kerala,2021-08-01,2318688.0
kerala,2021-09-01,2241154.0
kerala,2021-10-01,252318.0
kerala,2021-11-01,2321266.0
kerala,2021-12-01,2629857.0
kerala,2022-01-01,2460307.0
kerala,2022-02-01,2375459.0
kerala,2022-03-01,2742573.0
kerala,2022-04-01,2665875.0
kerala,2022-05-01,2614771.0
kerala,2022-06-01,2698556.0
kerala,2022-07-01,2675835.0
kerala,2022-08-01,3043664.0
kerala,2022-09-01,2530586.0
kerala,2022-10-01,2585649.0
kerala,2022-11-01,2732090.0
kerala,2022-12-01,2886896.0
kerala,2023-01-01,2788721.0
kerala,2023-02-01,2650933.0
kerala,2023-03-01,3161281.0
kerala,2023-04-01,2623509.0
kerala,2023-05-01,3015529.0
kerala,2023-06-01,2852805.0
kerala,2023-07-01,2935478.0
kerala,2023-08-01,3213543.0
kerala,2023-09-01,2808807.0
kerala,2023-10-01,2783768.0
kerala,2023-11-01,2814925.0
kerala,2023-12-01,3005514.0
kerala,2024-01-01,3052702.0
kerala,2024-02-01,2987680.0
kerala,2024-03-01,3187188.0
kerala,2024-04-01,2873873.0
kerala,2024-05-01,3180785.0
kerala,2024-06-01,2889592.0
kerala,2024-07-01,3069260.0
kerala,2024-08-01,3505984.0
kerala,2024-09-01,3071840.0
kerala,2024-10-01,3073720.0
kerala,2024-11-01,3041084.0
kerala,2024-12-01,3175152.0
kerala,2025-01-01,3462639.0
kerala,2025-02-01,3201553.0
kerala,2025-03-01,3549724.0
kerala,2025-04-01,3286747.0
kerala,2025-05-01,3555324.0
kerala,2025-06-01,3299059.0
kerala,2025-07-01,3687292.0
kerala,2025-08-01,4133993.0
kerala,2025-09-01,3473409.0
kerala,2025-10-01,3673246.0
kerala,2025-11-01,3751827.0
kerala,2025-12-01,3956650.0
kerala,2026-01-01,4088862.0
kerala,2026-02-01,3792204.0
kerala,2026-03-01,4092798.0
kerala,2026-04-01,3741676.0
kerala,2026-05-01,4014647.0
kerala,2026-06-01,4086610.0
kerala,2026-07-01,4554792.0
ladakh,2020-01-01,141.0
ladakh,2020-02-01,319.0
ladakh,2020-03-01,1853.2
ladakh,2020-04-01,3387.4
ladakh,2020-05-01,4921.6
ladakh,2020-06-01,6455.8
ladakh,2020-07-01,7990.0
ladakh,2020-08-01,7598.0
ladakh,2020-09-01,11627.0
ladakh,2020-10-01,11849.0
ladakh,2020-11-01,5246.0
ladakh,2020-12-01,1559.0
ladakh,2021-01-01,1062.0
ladakh,2021-02-01,915.0
ladakh,2021-03-01,2207.0
ladakh,2021-04-01,4637.0
ladakh,2021-05-01,8392.0
ladakh,2021-06-01,12041.0
ladakh,2021-07-01,14205.0
ladakh,2021-08-01,14776.0
ladakh,2021-09-01,15443.0
ladakh,2021-10-01,14448.0
ladakh,2021-11-01,9262.0
ladakh,2021-12-01,3084.0
ladakh,2022-01-01,1170.0
ladakh,2022-02-01,1263.0
ladakh,2022-03-01,3273.0
ladakh,2022-04-01,13973.0
ladakh,2022-05-01,21166.0
ladakh,2022-06-01,21695.0
ladakh,2022-07-01,20526.0
ladakh,2022-08-01,20039.0
ladakh,2022-09-01,19525.0
ladakh,2022-10-01,19612.0
ladakh,2022-11-01,11874.0
ladakh,2022-12-01,5035.0
ladakh,2023-01-01,2039.0
ladakh,2023-02-01,1884.0
ladakh,2023-03-01,4547.0
ladakh,2023-04-01,11954.0
ladakh,2023-05-01,25954.0
ladakh,2023-06-01,26019.0
ladakh,2023-07-01,23737.0
ladakh,2023-08-01,25694.0
ladakh,2023-09-01,28330.0
ladakh,2023-10-01,24927.0
ladakh,2023-11-01,15093.0
ladakh,2023-12-01,7812.0
ladakh,2024-01-01,3764.0
ladakh,2024-02-01,2727.0
ladakh,2024-03-01,4465.0
ladakh,2024-04-01,8559.0
ladakh,2024-05-01,27802.0
ladakh,2024-06-01,30214.0
ladakh,2024-07-01,29788.0
ladakh,2024-08-01,30150.0
ladakh,2024-09-01,29534.0
ladakh,2024-10-01,28812.0
ladakh,2024-11-01,18645.0
ladakh,2024-12-01,9478.0
ladakh,2025-01-01,4216.0
ladakh,2025-02-01,3569.0
ladakh,2025-03-01,4323.0
ladakh,2025-04-01,13869.0
ladakh,2025-05-01,25591.0
ladakh,2025-06-01,28637.0
ladakh,2025-07-01,29653.0
ladakh,2025-08-01,24104.0
ladakh,2025-09-01,22486.0
ladakh,2025-10-01,27387.0
ladakh,2025-11-01,18438.0
ladakh,2025-12-01,9972.0
ladakh,2026-01-01,4260.0
ladakh,2026-02-01,3928.0
ladakh,2026-03-01,7874.0
ladakh,2026-04-01,18146.0
ladakh,2026-05-01,25515.0
ladakh,2026-06-01,31173.0
ladakh,2026-07-01,31226.0
lakshadweep,2018-07-01,308.0
lakshadweep,2018-08-01,255.0
lakshadweep,2018-09-01,298.0
lakshadweep,2018-10-01,752.0
lakshadweep,2018-11-01,381.0
lakshadweep,2018-12-01,249.0
lakshadweep,2019-01-01,312.0
lakshadweep,2019-02-01,316.0
lakshadweep,2019-03-01,476.0
lakshadweep,2019-04-01,346.0
lakshadweep,2019-05-01,365.0
lakshadweep,2019-06-01,174.0
lakshadweep,2019-07-01,189.0
lakshadweep,2019-08-01,169.0
lakshadweep,2019-09-01,262.0
lakshadweep,2019-10-01,336.0
lakshadweep,2019-11-01,388.0
lakshadweep,2019-12-01,374.0
lakshadweep,2020-01-01,480.0
lakshadweep,2020-02-01,444.0
lakshadweep,2020-03-01,435.2
lakshadweep,2020-04-01,426.4
lakshadweep,2020-05-01,417.6
lakshadweep,2020-06-01,408.8
lakshadweep,2020-07-01,400.0
lakshadweep,2020-08-01,205.0
lakshadweep,2020-09-01,480.0
lakshadweep,2020-10-01,345.0
lakshadweep,2020-11-01,335.0
lakshadweep,2020-12-01,374.0
lakshadweep,2021-01-01,425.0
lakshadweep,2021-02-01,527.0
lakshadweep,2021-03-01,661.0
lakshadweep,2021-04-01,475.0
lakshadweep,2021-05-01,160.0
lakshadweep,2021-06-01,223.0
lakshadweep,2021-07-01,349.0
lakshadweep,2021-08-01,228.0
lakshadweep,2021-09-01,313.0
lakshadweep,2021-10-01,78.0
lakshadweep,2021-11-01,410.0
lakshadweep,2021-12-01,518.0
lakshadweep,2022-01-01,430.0
lakshadweep,2022-02-01,350.0
lakshadweep,2022-03-01,607.0
lakshadweep,2022-04-01,514.0
lakshadweep,2022-05-01,333.0
lakshadweep,2022-06-01,423.0
lakshadweep,2022-07-01,273.0
lakshadweep,2022-08-01,273.0
lakshadweep,2022-09-01,270.0
lakshadweep,2022-10-01,377.0
lakshadweep,2022-11-01,387.0
lakshadweep,2022-12-01,418.0
lakshadweep,2023-01-01,363.0
lakshadweep,2023-02-01,365.0
lakshadweep,2023-03-01,597.0
lakshadweep,2023-04-01,411.0
lakshadweep,2023-05-01,419.0
lakshadweep,2023-06-01,282.0
lakshadweep,2023-07-01,279.0
lakshadweep,2023-08-01,246.0
lakshadweep,2023-09-01,340.0
lakshadweep,2023-10-01,392.0
lakshadweep,2023-11-01,452.0
lakshadweep,2023-12-01,447.0
lakshadweep,2024-01-01,520.0
lakshadweep,2024-02-01,492.0
lakshadweep,2024-03-01,721.0
lakshadweep,2024-04-01,531.0
lakshadweep,2024-05-01,720.0
lakshadweep,2024-06-01,288.0
lakshadweep,2024-07-01,363.0
lakshadweep,2024-08-01,538.0
lakshadweep,2024-09-01,476.0
lakshadweep,2024-10-01,666.0
lakshadweep,2024-11-01,627.0
lakshadweep,2024-12-01,710.0
lakshadweep,2025-01-01,705.0
lakshadweep,2025-02-01,814.0
lakshadweep,2025-03-01,908.0
lakshadweep,2025-04-01,871.0
lakshadweep,2025-05-01,647.0
lakshadweep,2025-06-01,341.0
lakshadweep,2025-07-01,378.0
lakshadweep,2025-08-01,552.0
lakshadweep,2025-09-01,562.0
lakshadweep,2025-10-01,654.0
lakshadweep,2025-11-01,738.0
lakshadweep,2025-12-01,791.0
lakshadweep,2026-01-01,763.0
lakshadweep,2026-02-01,916.0
lakshadweep,2026-03-01,883.0
lakshadweep,2026-04-01,833.0
lakshadweep,2026-05-01,705.0
lakshadweep,2026-06-01,448.0
lakshadweep,2026-07-01,565.0
madhya pradesh,2018-07-01,1193146.0
madhya pradesh,2018-08-01,1416955.0
madhya pradesh,2018-09-01,1378685.0
madhya pradesh,2018-10-01,1641360.0
madhya pradesh,2018-11-01,1255209.0
madhya pradesh,2018-12-01,1438060.0
madhya pradesh,2019-01-01,1472658.0
madhya pradesh,2019-02-01,1416466.0
madhya pradesh,2019-03-01,1559989.0
madhya pradesh,2019-04-01,1530917.0
madhya pradesh,2019-05-01,1472087.0
madhya pradesh,2019-06-01,1337554.0
madhya pradesh,2019-07-01,1383991.0
madhya pradesh,2019-08-01,1277928.0
madhya pradesh,2019-09-01,1337645.0
madhya pradesh,2019-10-01,1482278.0
madhya pradesh,2019-11-01,1512513.0
madhya pradesh,2019-12-01,1561030.0
madhya pradesh,2020-01-01,1633779.0
madhya pradesh,2020-02-01,1641577.0
madhya pradesh,2020-03-01,1601473.0
madhya pradesh,2020-04-01,1561369.0
madhya pradesh,2020-05-01,1521265.0
madhya pradesh,2020-06-01,1481161.0
madhya pradesh,2020-07-01,1441057.0
madhya pradesh,2020-08-01,1336468.0
madhya pradesh,2020-09-01,1571289.0
madhya pradesh,2020-10-01,1908412.0
madhya pradesh,2020-11-01,1665607.0
madhya pradesh,2020-12-01,1810394.0
madhya pradesh,2021-01-01,1833699.0
madhya pradesh,2021-02-01,1888396.0
madhya pradesh,2021-03-01,2119728.0
madhya pradesh,2021-04-01,1395211.0
madhya pradesh,2021-05-01,997814.0
madhya pradesh,2021-06-01,1559597.0
madhya pradesh,2021-07-01,1807528.0
madhya pradesh,2021-08-01,1768917.0
madhya pradesh,2021-09-01,1821300.0
madhya pradesh,2021-10-01,474666.0
madhya pradesh,2021-11-01,1677581.0
madhya pradesh,2021-12-01,2175152.0
madhya pradesh,2022-01-01,2146514.0
madhya pradesh,2022-02-01,2192484.0
madhya pradesh,2022-03-01,2511628.0
madhya pradesh,2022-04-01,2426083.0
madhya pradesh,2022-05-01,2251093.0
madhya pradesh,2022-06-01,2295868.0
madhya pradesh,2022-07-01,2326564.0
madhya pradesh,2022-08-01,2228102.0
madhya pradesh,2022-09-01,2505305.0
madhya pradesh,2022-10-01,2331729.0
madhya pradesh,2022-11-01,2536825.0
madhya pradesh,2022-12-01,2589978.0
madhya pradesh,2023-01-01,2566458.0
madhya pradesh,2023-02-01,2552881.0
madhya pradesh,2023-03-01,2797287.0
madhya pradesh,2023-04-01,2656093.0
madhya pradesh,2023-05-01,2705137.0
madhya pradesh,2023-06-01,2635288.0
madhya pradesh,2023-07-01,2648451.0
madhya pradesh,2023-08-01,2712459.0
madhya pradesh,2023-09-01,2605618.0
madhya pradesh,2023-10-01,3118782.0
madhya pradesh,2023-11-01,2555615.0
madhya pradesh,2023-12-01,2843404.0
madhya pradesh,2024-01-01,2830498.0
madhya pradesh,2024-02-01,2881903.0
madhya pradesh,2024-03-01,3018176.0
madhya pradesh,2024-04-01,2862620.0
madhya pradesh,2024-05-01,3026936.0
madhya pradesh,2024-06-01,3011132.0
madhya pradesh,2024-07-01,3039573.0
madhya pradesh,2024-08-01,2855639.0
madhya pradesh,2024-09-01,3087808.0
madhya pradesh,2024-10-01,3439978.0
madhya pradesh,2024-11-01,2918820.0
madhya pradesh,2024-12-01,3227833.0
madhya pradesh,2025-01-01,3454374.0
madhya pradesh,2025-02-01,3190715.0
madhya pradesh,2025-03-01,3564437.0
madhya pradesh,2025-04-01,3408536.0
madhya pradesh,2025-05-01,3477724.0
madhya pradesh,2025-06-01,3389274.0
madhya pradesh,2025-07-01,3659543.0
madhya pradesh,2025-08-01,3419097.0
madhya pradesh,2025-09-01,3841659.0
madhya pradesh,2025-10-01,3668135.0
madhya pradesh,2025-11-01,3928153.0
madhya pradesh,2025-12-01,4088794.0
madhya pradesh,2026-01-01,4142714.0
madhya pradesh,2026-02-01,4023857.0
madhya pradesh,2026-03-01,4263963.0
madhya pradesh,2026-04-01,3868742.0
madhya pradesh,2026-05-01,3904409.0
madhya pradesh,2026-06-01,3968878.0
madhya pradesh,2026-07-01,4046168.0
maharashtra,2018-07-01,8703615.0
maharashtra,2018-08-01,10012624.0
maharashtra,2018-09-01,9497177.0
maharashtra,2018-10-01,10509780.0
maharashtra,2018-11-01,8287454.0
maharashtra,2018-12-01,9417623.0
maharashtra,2019-01-01,9803271.0
maharashtra,2019-02-01,9529317.0
maharashtra,2019-03-01,10522685.0
maharashtra,2019-04-01,9756791.0
maharashtra,2019-05-01,10085797.0
maharashtra,2019-06-01,9250788.0
maharashtra,2019-07-01,9730427.0
maharashtra,2019-08-01,9703687.0
maharashtra,2019-09-01,9927219.0
maharashtra,2019-10-01,10003438.0
maharashtra,2019-11-01,10009552.0
maharashtra,2019-12-01,10670192.0
maharashtra,2020-01-01,11168202.0
maharashtra,2020-02-01,10994369.0
maharashtra,2020-03-01,10388094.6
maharashtra,2020-04-01,9781820.2
maharashtra,2020-05-01,9175545.8
maharashtra,2020-06-01,8569271.4
maharashtra,2020-07-01,7962997.0
maharashtra,2020-08-01,8786349.0
maharashtra,2020-09-01,10315594.0
maharashtra,2020-10-01,11762155.0
maharashtra,2020-11-01,10684536.0
maharashtra,2020-12-01,12182648.0
maharashtra,2021-01-01,12057573.0
maharashtra,2021-02-01,11907394.0
maharashtra,2021-03-01,13092559.0
maharashtra,2021-04-01,10102600.0
maharashtra,2021-05-01,8084406.0
maharashtra,2021-06-01,10453658.0
maharashtra,2021-07-01,11931695.0
maharashtra,2021-08-01,12643133.0
maharashtra,2021-09-01,13032043.0
maharashtra,2021-10-01,1625797.0
maharashtra,2021-11-01,11666687.0
maharashtra,2021-12-01,13898470.0
maharashtra,2022-01-01,13559559.0
maharashtra,2022-02-01,13284619.0
maharashtra,2022-03-01,14923665.0
maharashtra,2022-04-01,14296698.0
maharashtra,2022-05-01,14344232.0
maharashtra,2022-06-01,14689351.0
maharashtra,2022-07-01,14869024.0
maharashtra,2022-08-01,15455870.0
maharashtra,2022-09-01,16515297.0
maharashtra,2022-10-01,15081665.0
maharashtra,2022-11-01,15532271.0
maharashtra,2022-12-01,16101048.0
maharashtra,2023-01-01,16085036.0
maharashtra,2023-02-01,15532500.0
maharashtra,2023-03-01,17338314.0
maharashtra,2023-04-01,16060937.0
maharashtra,2023-05-01,16468172.0
maharashtra,2023-06-01,16499356.0
maharashtra,2023-07-01,16936359.0
maharashtra,2023-08-01,17852906.0
maharashtra,2023-09-01,17205183.0
maharashtra,2023-10-01,19606407.0
maharashtra,2023-11-01,16332056.0
maharashtra,2023-12-01,18182928.0
maharashtra,2024-01-01,18270785.0
maharashtra,2024-02-01,18149368.0
maharashtra,2024-03-01,19174202.0
maharashtra,2024-04-01,17874129.0
maharashtra,2024-05-01,18949255.0
maharashtra,2024-06-01,18704199.0
maharashtra,2024-07-01,19529385.0
maharashtra,2024-08-01,20187358.0
maharashtra,2024-09-01,20343444.0
maharashtra,2024-10-01,22499221.0
maharashtra,2024-11-01,18475305.0
maharashtra,2024-12-01,20937637.0
maharashtra,2025-01-01,21972056.0
maharashtra,2025-02-01,20382588.0
maharashtra,2025-03-01,22747894.0
maharashtra,2025-04-01,21783106.0
maharashtra,2025-05-01,22186473.0
maharashtra,2025-06-01,22028441.0
maharashtra,2025-07-01,24439045.0
maharashtra,2025-08-01,24432331.0
maharashtra,2025-09-01,25385363.0
maharashtra,2025-10-01,24375117.0
maharashtra,2025-11-01,25038409.0
maharashtra,2025-12-01,26583051.0
maharashtra,2026-01-01,26470349.0
maharashtra,2026-02-01,25151463.0
maharashtra,2026-03-01,27217002.0
maharashtra,2026-04-01,25737818.0
maharashtra,2026-05-01,25950411.0
maharashtra,2026-06-01,26945871.0
maharashtra,2026-07-01,26940962.0
manipur,2018-07-01,18788.0
manipur,2018-08-01,25650.0
manipur,2018-09-01,25487.0
manipur,2018-10-01,30942.0
manipur,2018-11-01,26328.0
manipur,2018-12-01,27039.0
manipur,2019-01-01,26005.0
manipur,2019-02-01,25399.0
manipur,2019-03-01,29232.0
manipur,2019-04-01,28229.0
manipur,2019-05-01,34110.0
manipur,2019-06-01,36185.0
manipur,2019-07-01,39605.0
manipur,2019-08-01,37424.0
manipur,2019-09-01,40213.0
manipur,2019-10-01,39615.0
manipur,2019-11-01,41368.0
manipur,2019-12-01,36425.0
manipur,2020-01-01,38205.0
manipur,2020-02-01,43636.0
manipur,2020-03-01,42575.4
manipur,2020-04-01,41514.8
manipur,2020-05-01,40454.2
manipur,2020-06-01,39393.6
manipur,2020-07-01,38333.0
manipur,2020-08-01,33439.0
manipur,2020-09-01,45162.0
manipur,2020-10-01,55764.0
manipur,2020-11-01,44719.0
manipur,2020-12-01,56964.0
manipur,2021-01-01,48468.0
manipur,2021-02-01,50675.0
manipur,2021-03-01,50388.0
manipur,2021-04-01,44787.0
manipur,2021-05-01,25905.0
manipur,2021-06-01,33855.0
manipur,2021-07-01,35531.0
manipur,2021-08-01,42136.0
manipur,2021-09-01,49201.0
manipur,2021-10-01,49128.0
manipur,2021-11-01,46264.0
manipur,2021-12-01,54338.0
manipur,2022-01-01,45016.0
manipur,2022-02-01,44595.0
manipur,2022-03-01,47749.0
manipur,2022-04-01,50188.0
manipur,2022-05-01,46779.0
manipur,2022-06-01,47833.0
manipur,2022-07-01,51422.0
manipur,2022-08-01,53018.0
manipur,2022-09-01,54547.0
manipur,2022-10-01,49599.0
manipur,2022-11-01,53989.0
manipur,2022-12-01,56465.0
manipur,2023-01-01,48149.0
manipur,2023-02-01,51683.0
manipur,2023-03-01,55092.0
manipur,2023-04-01,51241.0
manipur,2023-05-01,18454.0
manipur,2023-06-01,20472.0
manipur,2023-07-01,25144.0
manipur,2023-08-01,31149.0
manipur,2023-09-01,34156.0
manipur,2023-10-01,42743.0
manipur,2023-11-01,41776.0
manipur,2023-12-01,52795.0
manipur,2024-01-01,45855.0
manipur,2024-02-01,48335.0
manipur,2024-03-01,48855.0
manipur,2024-04-01,40848.0
manipur,2024-05-01,42888.0
manipur,2024-06-01,37849.0
manipur,2024-07-01,42485.0
manipur,2024-08-01,39957.0
manipur,2024-09-01,40540.0
manipur,2024-10-01,50089.0
manipur,2024-11-01,38965.0
manipur,2024-12-01,50102.0
manipur,2025-01-01,51798.0
manipur,2025-02-01,47072.0
manipur,2025-03-01,51938.0
manipur,2025-04-01,50985.0
manipur,2025-05-01,51349.0
manipur,2025-06-01,41923.0
manipur,2025-07-01,52313.0
manipur,2025-08-01,54555.0
manipur,2025-09-01,56958.0
manipur,2025-10-01,59764.0
manipur,2025-11-01,57563.0
manipur,2025-12-01,62994.0
manipur,2026-01-01,58512.0
manipur,2026-02-01,59822.0
manipur,2026-03-01,61431.0
manipur,2026-04-01,46336.0
manipur,2026-05-01,49251.0
manipur,2026-06-01,50299.0
manipur,2026-07-01,47876.0
meghalaya,2018-07-01,58197.0
meghalaya,2018-08-01,64169.0
meghalaya,2018-09-01,61676.0
meghalaya,2018-10-01,66170.0
meghalaya,2018-11-01,69274.0
meghalaya,2018-12-01,64111.0
meghalaya,2019-01-01,72304.0
meghalaya,2019-02-01,70953.0
meghalaya,2019-03-01,80800.0
meghalaya,2019-04-01,71743.0
meghalaya,2019-05-01,74579.0
meghalaya,2019-06-01,66186.0
meghalaya,2019-07-01,63565.0
meghalaya,2019-08-01,73183.0
meghalaya,2019-09-01,75883.0
meghalaya,2019-10-01,72206.0
meghalaya,2019-11-01,79961.0
meghalaya,2019-12-01,71808.0
meghalaya,2020-01-01,83682.0
meghalaya,2020-02-01,84936.0
meghalaya,2020-03-01,78792.6
meghalaya,2020-04-01,72649.2
meghalaya,2020-05-01,66505.8
meghalaya,2020-06-01,60362.4
meghalaya,2020-07-01,54219.0
meghalaya,2020-08-01,67547.0
meghalaya,2020-09-01,71640.0
meghalaya,2020-10-01,82376.0
meghalaya,2020-11-01,72109.0
meghalaya,2020-12-01,84224.0
meghalaya,2021-01-01,87297.0
meghalaya,2021-02-01,86444.0
meghalaya,2021-03-01,102285.0
meghalaya,2021-04-01,88827.0
meghalaya,2021-05-01,49833.0
meghalaya,2021-06-01,57408.0
meghalaya,2021-07-01,69156.0
meghalaya,2021-08-01,69100.0
meghalaya,2021-09-01,82454.0
meghalaya,2021-10-01,82641.0
meghalaya,2021-11-01,90992.0
meghalaya,2021-12-01,98387.0
meghalaya,2022-01-01,114846.0
meghalaya,2022-02-01,108581.0
meghalaya,2022-03-01,117043.0
meghalaya,2022-04-01,102651.0
meghalaya,2022-05-01,98222.0
meghalaya,2022-06-01,84717.0
meghalaya,2022-07-01,92899.0
meghalaya,2022-08-01,101789.0
meghalaya,2022-09-01,101005.0
meghalaya,2022-10-01,91865.0
meghalaya,2022-11-01,100983.0
meghalaya,2022-12-01,113845.0
meghalaya,2023-01-01,112890.0
meghalaya,2023-02-01,105064.0
meghalaya,2023-03-01,122041.0
meghalaya,2023-04-01,113258.0
meghalaya,2023-05-01,120194.0
meghalaya,2023-06-01,90931.0
meghalaya,2023-07-01,89175.0
meghalaya,2023-08-01,95961.0
meghalaya,2023-09-01,96615.0
meghalaya,2023-10-01,99459.0
meghalaya,2023-11-01,108521.0
meghalaya,2023-12-01,116629.0
meghalaya,2024-01-01,108021.0
meghalaya,2024-02-01,125729.0
meghalaya,2024-03-01,130949.0
meghalaya,2024-04-01,110722.0
meghalaya,2024-05-01,108910.0
meghalaya,2024-06-01,92288.0
meghalaya,2024-07-01,93031.0
meghalaya,2024-08-01,95806.0
meghalaya,2024-09-01,101778.0
meghalaya,2024-10-01,104498.0
meghalaya,2024-11-01,111446.0
meghalaya,2024-12-01,120267.0
meghalaya,2025-01-01,122464.0
meghalaya,2025-02-01,114370.0
meghalaya,2025-03-01,131627.0
meghalaya,2025-04-01,115865.0
meghalaya,2025-05-01,116693.0
meghalaya,2025-06-01,102018.0
meghalaya,2025-07-01,119187.0
meghalaya,2025-08-01,121685.0
meghalaya,2025-09-01,118349.0
meghalaya,2025-10-01,123988.0
meghalaya,2025-11-01,129112.0
meghalaya,2025-12-01,138290.0
meghalaya,2026-01-01,131433.0
meghalaya,2026-02-01,133120.0
meghalaya,2026-03-01,141282.0
meghalaya,2026-04-01,121214.0
meghalaya,2026-05-01,126442.0
meghalaya,2026-06-01,120709.0
meghalaya,2026-07-01,116434.0
mizoram,2018-07-01,12725.0
mizoram,2018-08-01,13240.0
mizoram,2018-09-01,14147.0
mizoram,2018-10-01,15805.0
mizoram,2018-11-01,16604.0
mizoram,2018-12-01,15002.0
mizoram,2019-01-01,16398.0
mizoram,2019-02-01,20496.0
mizoram,2019-03-01,24497.0
mizoram,2019-04-01,23492.0
mizoram,2019-05-01,26452.0
mizoram,2019-06-01,25219.0
mizoram,2019-07-01,24282.0
mizoram,2019-08-01,25360.0
mizoram,2019-09-01,25877.0
mizoram,2019-10-01,26965.0
mizoram,2019-11-01,28082.0
mizoram,2019-12-01,26195.0
mizoram,2020-01-01,25965.0
mizoram,2020-02-01,28635.0
mizoram,2020-03-01,27871.0
mizoram,2020-04-01,27107.0
mizoram,2020-05-01,26343.0
mizoram,2020-06-01,25579.0
mizoram,2020-07-01,24815.0
mizoram,2020-08-01,23148.0
mizoram,2020-09-01,27931.0
mizoram,2020-10-01,25392.0
mizoram,2020-11-01,30829.0
mizoram,2020-12-01,36018.0
mizoram,2021-01-01,32552.0
mizoram,2021-02-01,32781.0
mizoram,2021-03-01,32632.0
mizoram,2021-04-01,29145.0
mizoram,2021-05-01,16151.0
mizoram,2021-06-01,22723.0
mizoram,2021-07-01,22875.0
mizoram,2021-08-01,26195.0
mizoram,2021-09-01,29163.0
mizoram,2021-10-01,29386.0
mizoram,2021-11-01,34462.0
mizoram,2021-12-01,35850.0
mizoram,2022-01-01,31857.0
mizoram,2022-02-01,32539.0
mizoram,2022-03-01,35593.0
mizoram,2022-04-01,31200.0
mizoram,2022-05-01,31098.0
mizoram,2022-06-01,26386.0
mizoram,2022-07-01,34018.0
mizoram,2022-08-01,34259.0
